02;CENTRO SUL;1.01;ASSISTÊNCIA SOCIAL;Dotar a região de acolhimento e apoio e longa permanência a grupos vulneráveis e prioritários.
02;CENTRO SUL;1.01;ASSISTÊNCIA SOCIAL;Garantir a regularidade e suficiência do apoio aos serviços socioassistenciais em toda região.
02;CENTRO SUL;1.01;ASSISTÊNCIA SOCIAL;Garantir o acesso e o conhecimento aos serviços e equipamentos da assistência social tanto na área urbana como rural.
02;CENTRO SUL;1.01;ASSISTÊNCIA SOCIAL;Incentivar parcerias com os municípios para políticas efetivas de assistência social.
02;CENTRO SUL;1.02;HABITAÇÃO;Ampliar e garantir o acesso à terra por meio de uma efetiva política de regulamentação fundiária.
02;CENTRO SUL;1.03;INCLUSÃO SOCIAL E DIREITOS HUMANOS;Ampliar e fortalecer as redes de atenção e assistência de média e alta complexidade para pessoas com deficiência.
02;CENTRO SUL;1.03;INCLUSÃO SOCIAL E DIREITOS HUMANOS;Garantir o enfrentamento às violações de direitos da pessoa idosa e com deficiência, de forma intersetorial.
02;CENTRO SUL;1.03;INCLUSÃO SOCIAL E DIREITOS HUMANOS;Integrar as políticas de educação profissionalizante, geração de emprego e renda e inclusão para promover ocupação de jovens e grupos vulneráveis, identificando as potencialidades dos diversos municípios da região.
02;CENTRO SUL;1.04;SEGURANÇA ALIMENTAR E NUTRICIONAL;Ampliar a divulgação e conscientização sobre a importância da Segurança Alimentar e Nutricional nos municípios.
02;CENTRO SUL;1.04;SEGURANÇA ALIMENTAR E NUTRICIONAL;Garantir e ampliar as políticas de aquisição e distribuição de alimentos.
02;CENTRO SUL;1.04;SEGURANÇA ALIMENTAR E NUTRICIONAL;Regulamentar as demais modalidades que garantem a política de aquisição de alimentos.
02;CENTRO SUL;3.01;AGRICULTURA FAMILIAR E AGRONEGÓCIO;Ampliar o uso de tecnologias e máquinas agrícolas.
02;CENTRO SUL;3.01;AGRICULTURA FAMILIAR E AGRONEGÓCIO;Apoiar a criação de microempresas no agronegócio.
02;CENTRO SUL;3.01;AGRICULTURA FAMILIAR E AGRONEGÓCIO;Apoiar a diversificação de outras culturas, diversificando a produção apenas de milho e feijão.
02;CENTRO SUL;3.01;AGRICULTURA FAMILIAR E AGRONEGÓCIO;Apoiar o cooperativismo e associativismo para melhorar a comercialização dos produtos da agricultura familiar
02;CENTRO SUL;3.01;AGRICULTURA FAMILIAR E AGRONEGÓCIO;Desburocratizar o acesso ao crédito rural.
02;CENTRO SUL;3.01;AGRICULTURA FAMILIAR E AGRONEGÓCIO;Desenvolver políticas de preço mínimo.
02;CENTRO SUL;3.01;AGRICULTURA FAMILIAR E AGRONEGÓCIO;Garantir acesso a linha de créditos para financiamento e investimentos modernos na agricultura.
02;CENTRO SUL;3.01;AGRICULTURA FAMILIAR E AGRONEGÓCIO;Implementar a gestão, conservação e recuperação dos recursos hídricos na agricultura familiar.
02;CENTRO SUL;3.01;AGRICULTURA FAMILIAR E AGRONEGÓCIO;Promover assistência técnica e extensão rural pública de qualidade, eficiente e continuada, contemplando a valorização do profissional.
02;CENTRO SUL;3.01;AGRICULTURA FAMILIAR E AGRONEGÓCIO;Qualificar e ampliar as tecnologias no meio rural.
02;CENTRO SUL;3.03;INDÚSTRIA;Desenvolver políticas públicas para atrair investimentos industriais para a região.
02;CENTRO SUL;3.03;INDÚSTRIA;Facilitar a concessão dos selos de qualificação dos produtos para agregação de valor.
02;CENTRO SUL;3.03;INDÚSTRIA;Fortalecer as pequenas indústrias.
02;CENTRO SUL;3.04;INFRAESTRUTURA E MOBILIDADE;Apoiar o planejamento municipal no que tange aos planos diretores.
02;CENTRO SUL;3.04;INFRAESTRUTURA E MOBILIDADE;Integrar políticas de segurança de trânsito, promovendo qualificação e fiscalização em todos os municípios.
02;CENTRO SUL;3.04;INFRAESTRUTURA E MOBILIDADE;Promover a interligação viária entre as áreas rurais e urbanas.
02;CENTRO SUL;3.04;INFRAESTRUTURA E MOBILIDADE;Promover a qualificação dos espaços públicos de comercialização para alavancar a economia local.
02;CENTRO SUL;3.04;INFRAESTRUTURA E MOBILIDADE;Reestruturar as rodovias para o escoamento da produção.
02;CENTRO SUL;3.05;PESCA E AQUICULTURA;Ampliar o apoio à atividade de piscicultura (tanques).
02;CENTRO SUL;3.05;PESCA E AQUICULTURA;Promover a recuperação de cultivos de piscicultura intensiva atingidos pelo fenômeno coluna vertical de turbulência.
02;CENTRO SUL;3.06;TRABALHO E EMPREENDEDORISMO;Ampliar políticas de incentivos na geração de emprego e renda.
02;CENTRO SUL;3.06;TRABALHO E EMPREENDEDORISMO;Aprimorar a qualificação e formalização da força de trabalho.
02;CENTRO SUL;3.07;TURISMO;Promover a valorização e a exploração do potencial turístico, com destaque às identidades da região.
02;CENTRO SUL;4.01;CIÊNCIA, TECNOLOGIA E INOVAÇÃO;Criar política de iniciação científica para os jovens
02;CENTRO SUL;4.01;CIÊNCIA, TECNOLOGIA E INOVAÇÃO;Garantir a oferta permanente e de qualidade de cursos tecnológicos na região, preferencialmente pela rede de centros vocacionais tecnológicos (CVTs).
02;CENTRO SUL;4.02;CULTURA E ARTE;Descentralizar a gestão estadual da Cultura para a região.
02;CENTRO SUL;4.02;CULTURA E ARTE;Inserir e valorizar todos os municípios da região no roteiro cultural e turístico do estado.
02;CENTRO SUL;4.02;CULTURA E ARTE;Regionalizar a educação em artes.
02;CENTRO SUL;4.03;EDUCAÇÃO BÁSICA;Ampliar a oferta de vagas de ensino médio na região, principalmente as de tempo integral.
02;CENTRO SUL;4.03;EDUCAÇÃO BÁSICA;Ampliar as atividades científicas e tecnológicas, incluindo a estruturação de laboratórios.
02;CENTRO SUL;4.03;EDUCAÇÃO BÁSICA;Apoiar a ampliação de vagas em creches e escolas.
02;CENTRO SUL;4.03;EDUCAÇÃO BÁSICA;Expandir a prestação do serviço de transporte escolar.
02;CENTRO SUL;4.03;EDUCAÇÃO BÁSICA;Promover a valorização e a formação continuada para todos os profissionais da educação, inclusive os de apoio.
02;CENTRO SUL;4.03;EDUCAÇÃO BÁSICA;Resgatar a participação efetiva da família no ambiente escolar.
02;CENTRO SUL;4.04;EDUCAÇÃO PROFISSIONAL;Ampliar a avaliação sistemática de todas os docentes da região.
02;CENTRO SUL;4.04;EDUCAÇÃO PROFISSIONAL;Ampliar a oferta de cursos profissionalizantes com foco nas vocações regionais.
02;CENTRO SUL;4.04;EDUCAÇÃO PROFISSIONAL;Ampliar a oferta de vagas nas escolas de educação profissional da região.
02;CENTRO SUL;4.04;EDUCAÇÃO PROFISSIONAL;Buscar parcerias nas instituições públicas e privadas para inserção dos egressos no mercado de trabalho.
02;CENTRO SUL;4.04;EDUCAÇÃO PROFISSIONAL;Promover formação continuada para todos os profissionais da educação, inclusive os de apoio.
02;CENTRO SUL;4.05;EDUCAÇÃO SUPERIOR;Ampliar a oferta de cursos em nível de especialização e mestrado para os professores da educação básica
02;CENTRO SUL;4.05;EDUCAÇÃO SUPERIOR;Ampliar a oferta de vagas nas instituições públicas de ensino superior.
02;CENTRO SUL;5.01;JUSTIÇA;Garantir a agilidade processual com a estruturação do Sistema Judiciário.
02;CENTRO SUL;5.01;JUSTIÇA;Reestruturar a política prisional.
02;CENTRO SUL;5.02;SEGURANÇA PÚBLICA;Ampliar a prevenção da violência contra grupos vulneráveis, buscando resgatar experiências exitosas já implementadas no âmbito da Segurança Pública.
02;CENTRO SUL;5.02;SEGURANÇA PÚBLICA;Ampliar campanhas e ações socioeducativas na área da segurança.
02;CENTRO SUL;5.02;SEGURANÇA PÚBLICA;Garantir a valorização e qualificação dos agentes e estruturas do Sistema de Segurança Pública.
02;CENTRO SUL;5.02;SEGURANÇA PÚBLICA;Integrar as políticas públicas de segurança pública com outros segmentos em especial as socioeducativas.
02;CENTRO SUL;5.02;SEGURANÇA PÚBLICA;Integrar políticas de segurança de trânsito, promovendo qualificação e fiscalização em todos os municípios.
02;CENTRO SUL;5.02;SEGURANÇA PÚBLICA;Qualificar os agentes da segurança para o atendimento adequado aos grupos vulneráveis e prioritários.
02;CENTRO SUL;6.01;ESPORTE E LAZER;Ampliar a variedade de modalidades esportivas nas políticas de esporte e lazer.
02;CENTRO SUL;6.01;ESPORTE E LAZER;Criar espaços para prática poliesportiva.
02;CENTRO SUL;6.02;SANEAMENTO BÁSICO;Ampliar a cobertura dos serviços de saneamento básico.
02;CENTRO SUL;6.02;SANEAMENTO BÁSICO;Buscar novas tecnologias de saneamento básico adaptadas a realidade do meio rural.
02;CENTRO SUL;6.02;SANEAMENTO BÁSICO;Fortalecer parcerias com municípios visando a implantação dos planos municipais.
02;CENTRO SUL;6.02;SANEAMENTO BÁSICO;Revitalizar a rede de saneamento básico existente.
02;CENTRO SUL;6.02;SANEAMENTO BÁSICO;Universalizar o acesso a água no meio rural por meio de tecnologias sociais, adultoras e sistemas de abastecimento.
02;CENTRO SUL;6.03;SAÚDE;Ampliar o atendimento com maior resolutividade na atenção secundária e terciária.
02;CENTRO SUL;6.03;SAÚDE;Fortalecer a atenção primária com foco na promoção e prevenção (centro de pesquisa e avaliação multidisciplinar).
02;CENTRO SUL;6.03;SAÚDE;Fortalecer o monitoramento, controle e avaliação das centrais de regulação na região.
02;CENTRO SUL;6.03;SAÚDE;Implantar leitos de UTI na média e alta complexidade.
02;CENTRO SUL;6.03;SAÚDE;Implementar a rede materno-infantil e efetivar o projeto Nascer no Ceará.
02;CENTRO SUL;7.01;ENERGIAS;Promover políticas públicas de estímulo ao uso de energia solar nas residências.
02;CENTRO SUL;7.02;MEIO AMBIENTE;Descentralizar o controle e fiscalização dos recursos naturais.
02;CENTRO SUL;7.02;MEIO AMBIENTE;Implantar o serviço de triagem de animais silvestres.
02;CENTRO SUL;7.02;MEIO AMBIENTE;Promover maior sensibilização quanto ao Meio Ambiente.
02;CENTRO SUL;7.02;MEIO AMBIENTE;Reestruturar os serviços de fiscalização ambiental.
02;CENTRO SUL;7.03;RECURSOS HÍDRICOS;Implementar na região o Plano Estadual de Recursos Hídricos.
03;GRANDE FORTALEZA;1.01;ASSISTÊNCIA SOCIAL;Ampliar a integração dos diversos entes das políticas de recuperação da população com envolvimento com as drogas.
03;GRANDE FORTALEZA;1.01;ASSISTÊNCIA SOCIAL;Apoiar e fomentar instâncias de interlocução do governo e usuários do Sistema Único de Assistência Social no estado do Ceará.
03;GRANDE FORTALEZA;1.01;ASSISTÊNCIA SOCIAL;Efetivar intersetorialidade das políticas públicas.
03;GRANDE FORTALEZA;1.01;ASSISTÊNCIA SOCIAL;Efetivar o monitoramento das políticas de assistência.
03;GRANDE FORTALEZA;1.01;ASSISTÊNCIA SOCIAL;Garantir e ampliar estruturas adequadas e padrão de qualidade no acesso aos serviços socioassistenciais adequados aos usuários.
03;GRANDE FORTALEZA;1.01;ASSISTÊNCIA SOCIAL;Promover a integração das políticas de saúde, educação, habitação, assistência social e geração de renda com foco nos grupos vulneráveis.
03;GRANDE FORTALEZA;1.02;HABITAÇÃO;Garantir fiscalização eficaz dos projetos de execução dos conjuntos habitacionais.
03;GRANDE FORTALEZA;1.02;HABITAÇÃO;Garantir titulação e registros dos imóveis urbanos.
03;GRANDE FORTALEZA;1.02;HABITAÇÃO;Identificar áreas para implementação de projetos de habitação visando a redução do déficit habitacional.
03;GRANDE FORTALEZA;1.02;HABITAÇÃO;Promover a integração das políticas de saúde, educação, habitação, assistência social e geração de renda com foco nos grupos vulneráveis.
03;GRANDE FORTALEZA;1.02;HABITAÇÃO;Rever políticas de regularização fundiária.
03;GRANDE FORTALEZA;1.03;INCLUSÃO SOCIAL E DIREITOS HUMANOS;Ampliar projetos de qualificação nos grupos vulneráveis possibilitando inserção no mercado de trabalho.
03;GRANDE FORTALEZA;1.03;INCLUSÃO SOCIAL E DIREITOS HUMANOS;Fortalecer a política de atendimento aos jovens em cumprimento de medidas socieducativas aplicando efetivamente as estratégias preconizadas nos Sinase.
03;GRANDE FORTALEZA;1.03;INCLUSÃO SOCIAL E DIREITOS HUMANOS;Fortalecer políticas de segurança, cultura e socioeducativas na Grande Fortaleza em áreas mais afetadas com a violência.
03;GRANDE FORTALEZA;1.03;INCLUSÃO SOCIAL E DIREITOS HUMANOS;Mapear cada um dos diversos grupos vulneráveis, de forma específica, de modo a contribuir para a efetividade das políticas públicas.
03;GRANDE FORTALEZA;1.03;INCLUSÃO SOCIAL E DIREITOS HUMANOS;Promover a integração das políticas de saúde, educação, habitação, assistência social e geração de renda com foco nos grupos vulneráveis.
03;GRANDE FORTALEZA;1.03;INCLUSÃO SOCIAL E DIREITOS HUMANOS;Promover eventos de interiorização com inclusão social.
03;GRANDE FORTALEZA;1.04;SEGURANÇA ALIMENTAR E NUTRICIONAL;Ampliar projetos de divulgação sobre alimentação saudável nas estruturas do município e estado para orientação às populações vulneráveis.
03;GRANDE FORTALEZA;1.04;SEGURANÇA ALIMENTAR E NUTRICIONAL;Fomentar projetos dentro do território para gerar renda, protagonismo e alimentação adequada para a população local.
03;GRANDE FORTALEZA;1.04;SEGURANÇA ALIMENTAR E NUTRICIONAL;Investir na educação alimentar e orientações em todos os espaços.
03;GRANDE FORTALEZA;1.04;SEGURANÇA ALIMENTAR E NUTRICIONAL;Promover a integração entre os entes envolvidos para garantir a segurança alimentar e nutricional adequada.
03;GRANDE FORTALEZA;3.01;AGRICULTURA FAMILIAR E AGRONEGÓCIO;Garantir a sucessão rural (plano estadual de juventude e sucessão rural).
03;GRANDE FORTALEZA;3.01;AGRICULTURA FAMILIAR E AGRONEGÓCIO;Implantar a utilização de novas tecnologias e métodos de cultivos para os agricultores.
03;GRANDE FORTALEZA;3.03;INDÚSTRIA;Promover a aproximação da indústria com as universidades, de modo a desenvolver soluções e inovações para ampliar a produção.
03;GRANDE FORTALEZA;3.04;INFRAESTRUTURA E MOBILIDADE;Ampliar o sistema de transporte urbano metroferroviário.
03;GRANDE FORTALEZA;3.04;INFRAESTRUTURA E MOBILIDADE;Desenvolver a infraestrutura viária e de transporte para escoamento da produção e deslocamento de pessoas da localidade para sede do município.
03;GRANDE FORTALEZA;3.04;INFRAESTRUTURA E MOBILIDADE;Promover a implementação dos planos diretores participativos municipais.
03;GRANDE FORTALEZA;3.04;INFRAESTRUTURA E MOBILIDADE;Qualificar a integração do sistema de bilhetagem metropolitana ampliando a área e o tempo de atuação.
03;GRANDE FORTALEZA;3.05;PESCA E AQUICULTURA;Efetivar a assistência técnica aos pescadores e aquicultores
03;GRANDE FORTALEZA;3.05;PESCA E AQUICULTURA;Valorizar a atividade de pesca artesanal e agricultores familiares.
03;GRANDE FORTALEZA;3.06;TRABALHO E EMPREENDEDORISMO;Ampliar o incentivo para o desenvolvimento da economia solidária (finanças solidárias, consumo, comércio e assessoria técnica).
03;GRANDE FORTALEZA;3.06;TRABALHO E EMPREENDEDORISMO;Ampliar o investimento em inovação tecnológica incluindo tecnologias sociais com foco em incremento da produtividade do trabalho na sustentabilidade dos empreendimentos com  base nos princípios da economia solidária e ecológica.
03;GRANDE FORTALEZA;3.06;TRABALHO E EMPREENDEDORISMO;Fomentar econômica e tecnicamente a criação de uma rede de bancos comunitários digitais.
03;GRANDE FORTALEZA;3.06;TRABALHO E EMPREENDEDORISMO;Fomentar economicamente o cooperativismo solidário.
03;GRANDE FORTALEZA;3.06;TRABALHO E EMPREENDEDORISMO;Fortalecer o vínculo entre cidadão e empresa privada.
03;GRANDE FORTALEZA;3.06;TRABALHO E EMPREENDEDORISMO;Identificar e potencializar experiências de inovação tecnológicas em economia solidária.
03;GRANDE FORTALEZA;3.07;TURISMO;Desenvolver distritos turísticos sustentáveis com foco em atrativos da periferia.
03;GRANDE FORTALEZA;4.01;CIÊNCIA, TECNOLOGIA E INOVAÇÃO;Criar e implementar uma política de continuidade das ações com melhores resultados.
03;GRANDE FORTALEZA;4.01;CIÊNCIA, TECNOLOGIA E INOVAÇÃO;Desenvolver uma política intersetorial que integre educação, ciência, tecnologia, cultura e comunicação numa perspectiva afirmativa dos direitos humanos.
